"taxonID","description","type","language"
"alien-plants-belgium:taxon:0005624db3a63ca28d63626bbe47e520","vagrant","origin","en"
"alien-plants-belgium:taxon:0005624db3a63ca28d63626bbe47e520","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0005624db3a63ca28d63626bbe47e520","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0046a7ee2325ad057382bd9fd726cef9","vagrant","origin","en"
"alien-plants-belgium:taxon:0046a7ee2325ad057382bd9fd726cef9","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0046a7ee2325ad057382bd9fd726cef9","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:004f8d63026942a6baf80b67b6d40b98","vagrant","origin","en"
"alien-plants-belgium:taxon:004f8d63026942a6baf80b67b6d40b98","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:004f8d63026942a6baf80b67b6d40b98","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0057c474d19804c969845b5697f69148","introduced","origin","en"
"alien-plants-belgium:taxon:0057c474d19804c969845b5697f69148","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:0057c474d19804c969845b5697f69148","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0063fb918750e3db0f1bb551cd9587c5","vagrant","origin","en"
"alien-plants-belgium:taxon:0063fb918750e3db0f1bb551cd9587c5","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0063fb918750e3db0f1bb551cd9587c5","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0068d529c19ee42ce7ea09fc427d82e4","vagrant","origin","en"
"alien-plants-belgium:taxon:0068d529c19ee42ce7ea09fc427d82e4","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:0068d529c19ee42ce7ea09fc427d82e4","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0082238f42c319a14b46e966082002a4","vagrant","origin","en"
"alien-plants-belgium:taxon:0082238f42c319a14b46e966082002a4","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:0082238f42c319a14b46e966082002a4","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:0082238f42c319a14b46e966082002a4","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:008e914a35deab07270b333c73bfba14","introduced","origin","en"
"alien-plants-belgium:taxon:008e914a35deab07270b333c73bfba14","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:008e914a35deab07270b333c73bfba14","cbd_2014_pathway:contaminant_habitat_material","pathway","en"
"alien-plants-belgium:taxon:00bff53bc6ed2a1d60d89bc060abba2f","vagrant","origin","en"
"alien-plants-belgium:taxon:00bff53bc6ed2a1d60d89bc060abba2f","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:00bff53bc6ed2a1d60d89bc060abba2f","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:00ce4f8f7604b251e5ac5d6c20f6e5b2","vagrant","origin","en"
"alien-plants-belgium:taxon:00ce4f8f7604b251e5ac5d6c20f6e5b2","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:00ce4f8f7604b251e5ac5d6c20f6e5b2","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:00ce4f8f7604b251e5ac5d6c20f6e5b2","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:00ce4f8f7604b251e5ac5d6c20f6e5b2","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:00e1cbd43999c2415d7a5b8b68878c64","vagrant","origin","en"
"alien-plants-belgium:taxon:00e1cbd43999c2415d7a5b8b68878c64","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:00e1cbd43999c2415d7a5b8b68878c64","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:00ef3485a5cb14b9f0c01e1bed289897","vagrant","origin","en"
"alien-plants-belgium:taxon:00ef3485a5cb14b9f0c01e1bed289897","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:00ef3485a5cb14b9f0c01e1bed289897","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:013e021016ae1a6385b1468645c286ff","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:013e021016ae1a6385b1468645c286ff","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:015d3a5ea74185002c94c3e5c68de810","vagrant","origin","en"
"alien-plants-belgium:taxon:015d3a5ea74185002c94c3e5c68de810","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:015d3a5ea74185002c94c3e5c68de810","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:01669964adcde8cac0e8e73d1a0dc839","vagrant","origin","en"
"alien-plants-belgium:taxon:01669964adcde8cac0e8e73d1a0dc839","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:01669964adcde8cac0e8e73d1a0dc839","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:01eaf97bc1c8dc8b3ee1e665abad0e7d","vagrant","origin","en"
"alien-plants-belgium:taxon:01eaf97bc1c8dc8b3ee1e665abad0e7d","pan-American","native range","en"
"alien-plants-belgium:taxon:01eaf97bc1c8dc8b3ee1e665abad0e7d","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:021c9fb8e77a6931dee90dba2e496fef","vagrant","origin","en"
"alien-plants-belgium:taxon:021c9fb8e77a6931dee90dba2e496fef","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:021c9fb8e77a6931dee90dba2e496fef","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:021c9fb8e77a6931dee90dba2e496fef","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:021c9fb8e77a6931dee90dba2e496fef","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:021f66fef0e1842934c3ead3019a4f5a","vagrant","origin","en"
"alien-plants-belgium:taxon:021f66fef0e1842934c3ead3019a4f5a","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:021f66fef0e1842934c3ead3019a4f5a","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:021f66fef0e1842934c3ead3019a4f5a","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:021f66fef0e1842934c3ead3019a4f5a","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:021f66fef0e1842934c3ead3019a4f5a","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0239ce1b2c644721607456fcaef1e6a9","vagrant","origin","en"
"alien-plants-belgium:taxon:0239ce1b2c644721607456fcaef1e6a9","Pantropical","native range","en"
"alien-plants-belgium:taxon:0239ce1b2c644721607456fcaef1e6a9","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0260957369edf96d0090d29416342b86","vagrant","origin","en"
"alien-plants-belgium:taxon:0260957369edf96d0090d29416342b86","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:0260957369edf96d0090d29416342b86","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:0260957369edf96d0090d29416342b86","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0260957369edf96d0090d29416342b86","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:029079253caf4e12aa8ea142b140aade","vagrant","origin","en"
"alien-plants-belgium:taxon:029079253caf4e12aa8ea142b140aade","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:029079253caf4e12aa8ea142b140aade","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:02aa7f04d4f39d4791275bab3862dd3f","vagrant","origin","en"
"alien-plants-belgium:taxon:02aa7f04d4f39d4791275bab3862dd3f","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:02aa7f04d4f39d4791275bab3862dd3f","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:02aa7f04d4f39d4791275bab3862dd3f","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:02c62d4b6d330a807ff90e843bbace38","vagrant","origin","en"
"alien-plants-belgium:taxon:02c62d4b6d330a807ff90e843bbace38","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:02c62d4b6d330a807ff90e843bbace38","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:02c6814296f2689de2217dc7255fa2ec","vagrant","origin","en"
"alien-plants-belgium:taxon:02c6814296f2689de2217dc7255fa2ec","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:02c6814296f2689de2217dc7255fa2ec","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:02d063d17fa1489afacfabc00aace82e","introduced","origin","en"
"alien-plants-belgium:taxon:02d063d17fa1489afacfabc00aace82e","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:02d063d17fa1489afacfabc00aace82e","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:02e9f1062ec71857d79ce55586f2b6ac","vagrant","origin","en"
"alien-plants-belgium:taxon:02e9f1062ec71857d79ce55586f2b6ac","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:02e9f1062ec71857d79ce55586f2b6ac","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:02e9f1062ec71857d79ce55586f2b6ac","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:02f36efc921d57281cfe39fd657860d2","vagrant","origin","en"
"alien-plants-belgium:taxon:02f36efc921d57281cfe39fd657860d2","Pantropical","native range","en"
"alien-plants-belgium:taxon:02f36efc921d57281cfe39fd657860d2","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:02f52015e870ba9ad8b7a45d6d7d2070","vagrant","origin","en"
"alien-plants-belgium:taxon:02f52015e870ba9ad8b7a45d6d7d2070","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:02f52015e870ba9ad8b7a45d6d7d2070","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:03206f4a769c6649658ab96839e8a016","vagrant","origin","en"
"alien-plants-belgium:taxon:03206f4a769c6649658ab96839e8a016","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:03206f4a769c6649658ab96839e8a016","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:03336c06d943696eda23ec38e62a318d","introduced","origin","en"
"alien-plants-belgium:taxon:03336c06d943696eda23ec38e62a318d","pan-American","native range","en"
"alien-plants-belgium:taxon:03336c06d943696eda23ec38e62a318d","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:03336c06d943696eda23ec38e62a318d","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:037b20aeb0a914cea6f83af6b37d852a","introduced","origin","en"
"alien-plants-belgium:taxon:037b20aeb0a914cea6f83af6b37d852a","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:037b20aeb0a914cea6f83af6b37d852a","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0386f80cbb8a89d6ee6af024a5e2c292","vagrant","origin","en"
"alien-plants-belgium:taxon:0386f80cbb8a89d6ee6af024a5e2c292","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:0386f80cbb8a89d6ee6af024a5e2c292","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:038f1c808c94e09655e4216634858fe7","vagrant","origin","en"
"alien-plants-belgium:taxon:038f1c808c94e09655e4216634858fe7","cultivated origin","native range","en"
"alien-plants-belgium:taxon:038f1c808c94e09655e4216634858fe7","cbd_2014_pathway:escape_food_bait","pathway","en"
"alien-plants-belgium:taxon:039d3e0589c9f40d028f3bedf1fa1daa","vagrant","origin","en"
"alien-plants-belgium:taxon:039d3e0589c9f40d028f3bedf1fa1daa","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:039d3e0589c9f40d028f3bedf1fa1daa","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:03a63f807200e59817443c566a4a8499","vagrant","origin","en"
"alien-plants-belgium:taxon:03a63f807200e59817443c566a4a8499","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:03a63f807200e59817443c566a4a8499","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:03a63f807200e59817443c566a4a8499","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:03a63f807200e59817443c566a4a8499","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:03d39e59c683f99c5700aabf4adda621","introduced","origin","en"
"alien-plants-belgium:taxon:03d39e59c683f99c5700aabf4adda621","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:03d39e59c683f99c5700aabf4adda621","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:03d9f49692afb4ec6965ce5a4aed7c07","introduced","origin","en"
"alien-plants-belgium:taxon:03d9f49692afb4ec6965ce5a4aed7c07","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:03d9f49692afb4ec6965ce5a4aed7c07","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:03d9f49692afb4ec6965ce5a4aed7c07","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:03e8dade9831072349908351fe44eb91","introduced","origin","en"
"alien-plants-belgium:taxon:03e8dade9831072349908351fe44eb91","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:03e8dade9831072349908351fe44eb91","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:03e8dade9831072349908351fe44eb91","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:03f7bbedcce6e609d8836a4729f923d0","vagrant","origin","en"
"alien-plants-belgium:taxon:03f7bbedcce6e609d8836a4729f923d0","cultivated origin","native range","en"
"alien-plants-belgium:taxon:03f7bbedcce6e609d8836a4729f923d0","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:040817fb4baa276c4d97e37b2baeea99","vagrant","origin","en"
"alien-plants-belgium:taxon:040817fb4baa276c4d97e37b2baeea99","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:040817fb4baa276c4d97e37b2baeea99","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:044f1889564955a3f8080392d8a40973","vagrant","origin","en"
"alien-plants-belgium:taxon:044f1889564955a3f8080392d8a40973","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:044f1889564955a3f8080392d8a40973","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:04695965f78dbd9f1709b89698d887db","vagrant","origin","en"
"alien-plants-belgium:taxon:04695965f78dbd9f1709b89698d887db","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:04695965f78dbd9f1709b89698d887db","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:047bea1a4e448882ec99d9a33cc3bbea","introduced","origin","en"
"alien-plants-belgium:taxon:047bea1a4e448882ec99d9a33cc3bbea","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:047bea1a4e448882ec99d9a33cc3bbea","cbd_2014_pathway:contaminant_nursery","pathway","en"
"alien-plants-belgium:taxon:047e9aec6a1130bc002e6186d5116186","vagrant","origin","en"
"alien-plants-belgium:taxon:047e9aec6a1130bc002e6186d5116186","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:047e9aec6a1130bc002e6186d5116186","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0491148a429ce3d9612505b7b4f1476e","introduced","origin","en"
"alien-plants-belgium:taxon:0491148a429ce3d9612505b7b4f1476e","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:0491148a429ce3d9612505b7b4f1476e","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:04b51a54b7d64877089a0c0e412f0800","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:04b51a54b7d64877089a0c0e412f0800","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:04bbea142d4bab111055a71b21d8a7e5","vagrant","origin","en"
"alien-plants-belgium:taxon:04bbea142d4bab111055a71b21d8a7e5","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:04bbea142d4bab111055a71b21d8a7e5","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:04c283f9810fba5377f274fca28c0da8","vagrant","origin","en"
"alien-plants-belgium:taxon:04c283f9810fba5377f274fca28c0da8","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:04c283f9810fba5377f274fca28c0da8","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:04cf39446984818e9401c7a14d97ac35","vagrant","origin","en"
"alien-plants-belgium:taxon:04cf39446984818e9401c7a14d97ac35","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:04cf39446984818e9401c7a14d97ac35","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:04cf39446984818e9401c7a14d97ac35","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:04cf39446984818e9401c7a14d97ac35","cbd_2014_pathway:stowaway_people_luggage","pathway","en"
"alien-plants-belgium:taxon:04e613990ce8e42ed02ee8fdc69253d9","vagrant","origin","en"
"alien-plants-belgium:taxon:04e613990ce8e42ed02ee8fdc69253d9","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:04e613990ce8e42ed02ee8fdc69253d9","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:04ee3cd608be79c7b0adfe04687f6602","introduced","origin","en"
"alien-plants-belgium:taxon:04ee3cd608be79c7b0adfe04687f6602","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:04ee3cd608be79c7b0adfe04687f6602","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:052cfbf2832c408b6d7d539fcf2e819f","vagrant","origin","en"
"alien-plants-belgium:taxon:052cfbf2832c408b6d7d539fcf2e819f","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:052cfbf2832c408b6d7d539fcf2e819f","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0566b8613f02170b2b0aaef841b81a3a","introduced","origin","en"
"alien-plants-belgium:taxon:0566b8613f02170b2b0aaef841b81a3a","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:0566b8613f02170b2b0aaef841b81a3a","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0566b8613f02170b2b0aaef841b81a3a","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0572e41333bfef52ff35aaf8049cbef9","vagrant","origin","en"
"alien-plants-belgium:taxon:0572e41333bfef52ff35aaf8049cbef9","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:0572e41333bfef52ff35aaf8049cbef9","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:0572e41333bfef52ff35aaf8049cbef9","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:05765e1d192443ee58f51733c18ad064","vagrant","origin","en"
"alien-plants-belgium:taxon:05765e1d192443ee58f51733c18ad064","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:05765e1d192443ee58f51733c18ad064","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:05897ed5f8ea82d573c5ba7391e15b58","introduced","origin","en"
"alien-plants-belgium:taxon:05897ed5f8ea82d573c5ba7391e15b58","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:05897ed5f8ea82d573c5ba7391e15b58","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:05897ed5f8ea82d573c5ba7391e15b58","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:058bf5b17bd028f1bacb9102c3e84c72","vagrant","origin","en"
"alien-plants-belgium:taxon:058bf5b17bd028f1bacb9102c3e84c72","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:058bf5b17bd028f1bacb9102c3e84c72","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:058bf5b17bd028f1bacb9102c3e84c72","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:058bf5b17bd028f1bacb9102c3e84c72","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:05a2aa3c76812aef1285adf8b524b8a7","introduced","origin","en"
"alien-plants-belgium:taxon:05a2aa3c76812aef1285adf8b524b8a7","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:05a2aa3c76812aef1285adf8b524b8a7","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:05d10ac85369c2d85322ad092692d673","introduced","origin","en"
"alien-plants-belgium:taxon:05d10ac85369c2d85322ad092692d673","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:05d10ac85369c2d85322ad092692d673","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:05d10ac85369c2d85322ad092692d673","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:05e333c73d04c6835deea8b72cfff369","vagrant","origin","en"
"alien-plants-belgium:taxon:05e333c73d04c6835deea8b72cfff369","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:05e333c73d04c6835deea8b72cfff369","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:05ec8376326f73ad4610df4e0a09064e","vagrant","origin","en"
"alien-plants-belgium:taxon:05ec8376326f73ad4610df4e0a09064e","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:05ec8376326f73ad4610df4e0a09064e","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:05f13ed499c25f0ed4398039a78d71a7","introduced","origin","en"
"alien-plants-belgium:taxon:05f13ed499c25f0ed4398039a78d71a7","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:05f13ed499c25f0ed4398039a78d71a7","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:05f13ed499c25f0ed4398039a78d71a7","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:05f13ed499c25f0ed4398039a78d71a7","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:05f13ed499c25f0ed4398039a78d71a7","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:060d6783b7439c718d773a94d18d056d","vagrant","origin","en"
"alien-plants-belgium:taxon:060d6783b7439c718d773a94d18d056d","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:060d6783b7439c718d773a94d18d056d","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:06108ddee5f660bd3ca162a6ae50af91","vagrant","origin","en"
"alien-plants-belgium:taxon:06108ddee5f660bd3ca162a6ae50af91","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:06108ddee5f660bd3ca162a6ae50af91","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:06108ddee5f660bd3ca162a6ae50af91","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:06108ddee5f660bd3ca162a6ae50af91","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:0615d50a4c8cc8645d1d7ed740e8769b","vagrant","origin","en"
"alien-plants-belgium:taxon:0615d50a4c8cc8645d1d7ed740e8769b","pan-American","native range","en"
"alien-plants-belgium:taxon:0615d50a4c8cc8645d1d7ed740e8769b","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:0619b27382d691ba5384cf6857755064","vagrant","origin","en"
"alien-plants-belgium:taxon:0619b27382d691ba5384cf6857755064","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:0619b27382d691ba5384cf6857755064","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0619d2580ff0496238ce88ea597f6964","vagrant","origin","en"
"alien-plants-belgium:taxon:0619d2580ff0496238ce88ea597f6964","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:0619d2580ff0496238ce88ea597f6964","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:0619d2580ff0496238ce88ea597f6964","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:0619d2580ff0496238ce88ea597f6964","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:0621267779268b9541e17478b03b99ee","vagrant","origin","en"
"alien-plants-belgium:taxon:0621267779268b9541e17478b03b99ee","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:0621267779268b9541e17478b03b99ee","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:063886cd90b8f4ed5d2d5ea72425c41a","vagrant","origin","en"
"alien-plants-belgium:taxon:063886cd90b8f4ed5d2d5ea72425c41a","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:063886cd90b8f4ed5d2d5ea72425c41a","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:0641414df3500c3d676a7c7d4c5da62b","vagrant","origin","en"
"alien-plants-belgium:taxon:0641414df3500c3d676a7c7d4c5da62b","pan-American","native range","en"
"alien-plants-belgium:taxon:0641414df3500c3d676a7c7d4c5da62b","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:0641414df3500c3d676a7c7d4c5da62b","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:066f13fadca6c916a143e62dd0f5baee","vagrant","origin","en"
"alien-plants-belgium:taxon:066f13fadca6c916a143e62dd0f5baee","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:066f13fadca6c916a143e62dd0f5baee","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:06938b93627bfb871301ad0116485d3c","vagrant","origin","en"
"alien-plants-belgium:taxon:06938b93627bfb871301ad0116485d3c","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:06938b93627bfb871301ad0116485d3c","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:06938b93627bfb871301ad0116485d3c","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:06938b93627bfb871301ad0116485d3c","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:06a038dbf443146ae97be33b8aaf84d1","vagrant","origin","en"
"alien-plants-belgium:taxon:06a038dbf443146ae97be33b8aaf84d1","Europe (WGSRPD:1)","native range","en"
